service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,date
233467,327997,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-04-22 10:20:38.125000-05:00,2026-01-08 15:44:00-05:00,2026-01-08 17:05:00-05:00,69147,,2025-04-22 10:20:38.038000-05:00,2026-01-08 16:00:00-05:00,B2B,50217.0,FAILED,79748.0,POINT (-75.51627789999999 10.4094262),132092.0,POINT (-75.5539575 10.3950838),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-08
234893,329540,6.0,General Mechanics,GENERAL_MECHANICS,452200.0,2025-04-25 11:47:28.129000-05:00,2026-01-08 15:40:00-05:00,2026-01-08 12:01:00-05:00,,1530.0,2025-04-25 11:47:28.104000-05:00,2026-01-08 12:00:00-05:00,B2B,45184.0,COMPLETED,94075.0,POINT (-75.5308586 10.4214759),91329.0,POINT (-75.516454 10.446315),150,94075.0,POINT (-75.5308586 10.4214759),Reyautos Del Caribe Cartagena,2026-01-08
234897,329544,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-04-25 11:53:55.969000-05:00,2026-01-08 12:33:00-05:00,2026-01-08 13:52:00-05:00,69147,,2025-04-25 11:53:55.936000-05:00,2026-01-08 13:00:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-08
234897,329545,6.0,General Mechanics,GENERAL_MECHANICS,232050.0,2025-04-25 11:53:56.010000-05:00,2026-01-08 13:52:00-05:00,2026-01-08 08:00:00-05:00,,1530.0,2025-04-25 11:53:55.936000-05:00,2026-01-08 13:00:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,94075.0,POINT (-75.5308586 10.4214759),Reyautos Del Caribe Cartagena,2026-01-08
211023,303404,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-10 08:13:28.692000-05:00,2026-01-05 09:17:00-05:00,2026-01-05 09:49:00-05:00,69147,,2025-02-10 08:13:28.643000-05:00,2026-01-05 09:00:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-05
211023,303405,6.0,General Mechanics,GENERAL_MECHANICS,680680.0,2025-02-10 08:13:28.781000-05:00,2026-01-05 09:49:00-05:00,2026-01-05 16:24:00-05:00,,1530.0,2025-02-10 08:13:28.643000-05:00,2026-01-05 09:00:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,94075.0,POINT (-75.5308586 10.4214759),Reyautos Del Caribe Cartagena,2026-01-05
211024,303406,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-10 08:15:36.935000-05:00,2026-01-05 10:09:00-05:00,2026-01-05 10:28:00-05:00,69147,,2025-02-10 08:15:36.865000-05:00,2026-01-05 11:00:00-05:00,B2B,45184.0,FAILED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-05
211025,303408,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-10 08:18:09.670000-05:00,2026-01-05 11:11:00-05:00,2026-01-05 11:55:00-05:00,69147,,2025-02-10 08:18:09.625000-05:00,2026-01-05 11:30:00-05:00,B2B,45184.0,COMPLETED,94075.0,POINT (-75.5308586 10.4214759),91510.0,POINT (-75.516454 10.446315),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-05
211025,303409,8.0,Tire Balancing and Alignment,WHEEL_ALIGNMENT,917100.0,2025-02-10 08:18:09.754000-05:00,2026-01-05 11:55:00-05:00,2026-01-05 13:21:00-05:00,,438.0,2025-02-10 08:18:09.625000-05:00,2026-01-05 11:30:00-05:00,B2B,45184.0,COMPLETED,94075.0,POINT (-75.5308586 10.4214759),91510.0,POINT (-75.516454 10.446315),150,18484.0,POINT (-75.5296737 10.4190288),Energiteca - Cartagena,2026-01-05
211025,303576,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-10 13:18:33.875000-05:00,2026-01-05 13:21:00-05:00,2026-01-05 13:57:00-05:00,69147,,2025-02-10 08:18:09.625000-05:00,2026-01-05 11:30:00-05:00,B2B,45184.0,COMPLETED,94075.0,POINT (-75.5308586 10.4214759),91510.0,POINT (-75.516454 10.446315),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-05
211065,303461,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-10 09:33:16.463000-05:00,2026-01-05 10:28:00-05:00,2026-01-05 11:08:00-05:00,69147,,2025-02-10 09:33:16.361000-05:00,2026-01-05 10:30:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-05
211065,303462,6.0,General Mechanics,GENERAL_MECHANICS,202300.0,2025-02-10 09:33:16.598000-05:00,2026-01-05 11:08:00-05:00,2026-01-05 10:17:00-05:00,,1530.0,2025-02-10 09:33:16.361000-05:00,2026-01-05 10:30:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,94075.0,POINT (-75.5308586 10.4214759),Reyautos Del Caribe Cartagena,2026-01-05
211066,303463,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-10 09:35:55.616000-05:00,2026-01-05 14:05:00-05:00,2026-01-05 14:07:00-05:00,69147,,2025-02-10 09:35:55.570000-05:00,2026-01-05 14:00:00-05:00,B2B,45184.0,FAILED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-05
217072,310163,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-02-28 11:22:44.309000-05:00,2026-01-07 06:48:00-05:00,2026-01-07 07:54:00-05:00,69147,,2025-02-28 11:22:44.239000-05:00,2026-01-07 07:00:00-05:00,B2B,69711.0,COMPLETED,128031.0,POINT (-75.55371579999999 10.3996935),79748.0,POINT (-75.51627789999999 10.4094262),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-07
217658,310790,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-03 10:17:17.336000-05:00,2026-01-07 11:26:00-05:00,2026-01-07 12:15:00-05:00,69147,,2025-03-03 10:17:17.267000-05:00,2026-01-07 11:30:00-05:00,B2B,69711.0,COMPLETED,79748.0,POINT (-75.51627789999999 10.4094262),128031.0,POINT (-75.55371579999999 10.3996935),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-07
217754,310902,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-03-03 14:45:13.472000-05:00,2026-01-07 15:44:00-05:00,2026-01-07 16:22:00-05:00,69147,,2025-03-03 14:45:13.434000-05:00,2026-01-07 16:00:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-07
217754,310903,6.0,General Mechanics,GENERAL_MECHANICS,2121770.0,2025-03-03 14:45:13.539000-05:00,2026-01-07 16:22:00-05:00,2026-01-07 12:55:00-05:00,,1530.0,2025-03-03 14:45:13.434000-05:00,2026-01-07 16:00:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,94075.0,POINT (-75.5308586 10.4214759),Reyautos Del Caribe Cartagena,2026-01-07
217795,310944,6.0,General Mechanics,GENERAL_MECHANICS,2959530.0,2025-03-03 15:45:34.471000-05:00,2026-01-07 16:31:00-05:00,2026-01-07 13:03:00-05:00,,1530.0,2025-03-03 15:45:34.430000-05:00,2026-01-07 16:00:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,94075.0,POINT (-75.5308586 10.4214759),Reyautos Del Caribe Cartagena,2026-01-07
217815,310964,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-03-03 16:09:40.370000-05:00,2026-01-07 16:48:00-05:00,2026-01-07 17:32:00-05:00,69147,,2025-03-03 16:09:40.334000-05:00,2026-01-07 17:30:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-07
217815,310965,6.0,General Mechanics,GENERAL_MECHANICS,987700.0,2025-03-03 16:09:40.441000-05:00,2026-01-07 17:32:00-05:00,2026-01-07 16:13:00-05:00,,1530.0,2025-03-03 16:09:40.334000-05:00,2026-01-07 17:30:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,94075.0,POINT (-75.5308586 10.4214759),Reyautos Del Caribe Cartagena,2026-01-07
218876,312105,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-06 09:53:13.864000-05:00,2026-01-10 07:47:00-05:00,2026-01-10 08:58:00-05:00,69147,,2025-03-06 09:53:13.797000-05:00,2026-01-10 08:00:00-05:00,B2B,50217.0,COMPLETED,128512.0,POINT (-75.5425101 10.4319548),79748.0,POINT (-75.51627789999999 10.4094262),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-10
218880,312109,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-06 10:00:11.830000-05:00,2026-01-10 16:03:00-05:00,2026-01-10 16:52:00-05:00,69147,,2025-03-06 10:00:11.763000-05:00,2026-01-10 16:00:00-05:00,B2B,50217.0,COMPLETED,79748.0,POINT (-75.51627789999999 10.4094262),128512.0,POINT (-75.5425101 10.4319548),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-10
218891,312122,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-06 10:17:38.698000-05:00,2026-01-10 14:24:00-05:00,2026-01-10 15:01:00-05:00,69147,,2025-03-06 10:17:38.625000-05:00,2026-01-10 14:30:00-05:00,B2B,50217.0,FAILED,79748.0,POINT (-75.51627789999999 10.4094262),128525.0,POINT (-75.5406033 10.4123985),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-10
218983,312232,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-06 15:59:33.670000-05:00,2026-01-10 09:50:00-05:00,2026-01-10 10:42:00-05:00,69147,,2025-03-06 15:59:33.600000-05:00,2026-01-10 10:00:00-05:00,B2B,50217.0,COMPLETED,128571.0,POINT (-75.5157066 10.4437423),79748.0,POINT (-75.51627789999999 10.4094262),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-10
218984,312233,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-06 16:00:41.461000-05:00,2026-01-10 17:43:00-05:00,2026-01-10 18:53:00-05:00,69147,,2025-03-06 16:00:41.051000-05:00,2026-01-10 18:00:00-05:00,B2B,50217.0,COMPLETED,79748.0,POINT (-75.51627789999999 10.4094262),128571.0,POINT (-75.5157066 10.4437423),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-10
222241,315782,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-17 14:36:20.041000-05:00,2026-01-11 07:59:00-05:00,2026-01-11 10:10:00-05:00,69147,,2025-03-17 14:36:19.958000-05:00,2026-01-11 08:30:00-05:00,B2B,50217.0,COMPLETED,129406.0,POINT (-75.5511413 10.3952064),79748.0,POINT (-75.51627789999999 10.4094262),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-11
222242,315783,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-03-17 14:37:05.233000-05:00,2026-01-11 17:10:00-05:00,2026-01-11 17:36:00-05:00,69147,,2025-03-17 14:37:05.157000-05:00,2026-01-11 17:00:00-05:00,B2B,50217.0,FAILED,79748.0,POINT (-75.51627789999999 10.4094262),129406.0,POINT (-75.5511413 10.3952064),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-11
225266,319105,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-03-26 18:35:08.443000-05:00,2026-01-11 10:49:00-05:00,2026-01-11 11:17:00-05:00,69147,,2025-03-26 18:35:08.409000-05:00,2026-01-11 11:00:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-11
225266,319106,6.0,General Mechanics,GENERAL_MECHANICS,1953980.0,2025-03-26 18:35:08.481000-05:00,2026-01-11 11:17:00-05:00,2026-01-11 18:06:00-05:00,,1530.0,2025-03-26 18:35:08.409000-05:00,2026-01-11 11:00:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,94075.0,POINT (-75.5308586 10.4214759),Reyautos Del Caribe Cartagena,2026-01-11
225408,319261,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-03-27 09:21:38.115000-05:00,2026-01-11 12:05:00-05:00,2026-01-11 12:45:00-05:00,69147,,2025-03-27 09:21:38.082000-05:00,2026-01-11 12:30:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-11
225408,319262,6.0,General Mechanics,GENERAL_MECHANICS,737800.0,2025-03-27 09:21:38.154000-05:00,2026-01-11 12:45:00-05:00,2026-01-11 18:08:00-05:00,,1530.0,2025-03-27 09:21:38.082000-05:00,2026-01-11 12:30:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,94075.0,POINT (-75.5308586 10.4214759),Reyautos Del Caribe Cartagena,2026-01-11
225480,319339,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-03-27 12:03:08.504000-05:00,2026-01-11 13:09:00-05:00,2026-01-11 13:56:00-05:00,69147,,2025-03-27 12:03:08.469000-05:00,2026-01-11 14:30:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-11
225480,319340,6.0,General Mechanics,GENERAL_MECHANICS,2975000.0,2025-03-27 12:03:08.543000-05:00,2026-01-11 13:56:00-05:00,2026-01-11 14:00:00-05:00,,1530.0,2025-03-27 12:03:08.469000-05:00,2026-01-11 14:30:00-05:00,B2B,45184.0,COMPLETED,91510.0,POINT (-75.516454 10.446315),91510.0,POINT (-75.516454 10.446315),150,94075.0,POINT (-75.5308586 10.4214759),Reyautos Del Caribe Cartagena,2026-01-11
226212,320132,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,74485.0,2025-03-29 09:39:33.442000-05:00,2026-01-06 07:32:00-05:00,2026-01-06 08:58:00-05:00,69147,,2025-03-29 09:39:33.366000-05:00,2026-01-06 07:30:00-05:00,B2B,50214.0,COMPLETED,130377.0,POINT (-75.4124452 10.3432528),79748.0,POINT (-75.51627789999999 10.4094262),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-06
226213,320133,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,74485.0,2025-03-29 09:41:52.029000-05:00,2026-01-06 13:20:00-05:00,2026-01-06 18:30:00-05:00,69147,,2025-03-29 09:41:51.920000-05:00,2026-01-06 14:00:00-05:00,B2B,50214.0,COMPLETED,79748.0,POINT (-75.51627789999999 10.4094262),130378.0,POINT (-75.4124452 10.3432528),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-06
228034,322112,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-04-03 16:28:04.886000-05:00,2026-01-06 09:03:00-05:00,2026-01-06 10:11:00-05:00,69147,,2025-04-03 16:28:04.800000-05:00,2026-01-06 09:30:00-05:00,B2B,69711.0,COMPLETED,79748.0,POINT (-75.51627789999999 10.4094262),129406.0,POINT (-75.5511413 10.3952064),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-06
228327,322419,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-04-04 09:51:44.997000-05:00,2026-01-06 11:13:00-05:00,2026-01-06 12:45:00-05:00,69147,,2025-04-04 09:51:44.887000-05:00,2026-01-06 12:00:00-05:00,B2B,69711.0,COMPLETED,79748.0,POINT (-75.51627789999999 10.4094262),128973.0,POINT (-75.551964 10.4058317),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-06
228466,322573,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,49485.0,2025-04-04 16:04:49.740000-05:00,2026-01-06 16:30:00-05:00,2026-01-06 16:30:00-05:00,69147,,2025-04-04 16:04:49.692000-05:00,2026-01-06 16:30:00-05:00,B2B,50214.0,COMPLETED,79748.0,POINT (-75.51627789999999 10.4094262),79748.0,POINT (-75.51627789999999 10.4094262),150,123522.0,POINT (-75.5051041 10.392139),Apartamento,2026-01-06
211033,303419,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-10 08:33:45.450000-05:00,2026-01-09 09:39:00-05:00,2026-01-09 11:11:00-05:00,70080,,2025-02-10 08:33:45.396000-05:00,2026-01-09 10:30:00-05:00,B2B,45184.0,COMPLETED,87629.0,POINT (-75.7362559 4.815196300000001),87629.0,POINT (-75.7362559 4.815196300000001),830,126172.0,POINT (-75.6678067 4.799966),Casa,2026-01-09
211033,303420,6.0,General Mechanics,GENERAL_MECHANICS,1690990.0,2025-02-10 08:33:45.544000-05:00,2026-01-09 11:11:00-05:00,2026-01-09 12:45:00-05:00,,3309.0,2025-02-10 08:33:45.396000-05:00,2026-01-09 10:30:00-05:00,B2B,45184.0,COMPLETED,87629.0,POINT (-75.7362559 4.815196300000001),87629.0,POINT (-75.7362559 4.815196300000001),830,113041.0,POINT (-75.709515 4.813536799999999),Gartner Pereira,2026-01-09
211034,303421,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-10 08:35:19.075000-05:00,2026-01-09 12:01:00-05:00,2026-01-09 13:00:00-05:00,70080,,2025-02-10 08:35:19.027000-05:00,2026-01-09 12:30:00-05:00,B2B,45184.0,COMPLETED,87629.0,POINT (-75.7362559 4.815196300000001),87629.0,POINT (-75.7362559 4.815196300000001),830,126172.0,POINT (-75.6678067 4.799966),Casa,2026-01-09
211034,303422,6.0,General Mechanics,GENERAL_MECHANICS,631830.0,2025-02-10 08:35:19.163000-05:00,2026-01-09 13:00:00-05:00,2026-01-09 16:40:00-05:00,,2747.0,2025-02-10 08:35:19.027000-05:00,2026-01-09 12:30:00-05:00,B2B,45184.0,COMPLETED,87629.0,POINT (-75.7362559 4.815196300000001),87629.0,POINT (-75.7362559 4.815196300000001),830,109334.0,POINT (-75.6770009 4.830667699999999),Serviautos Pereira,2026-01-09
211143,303555,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-10 12:30:48.251000-05:00,2026-01-09 13:53:00-05:00,2026-01-09 15:36:00-05:00,70080,,2025-02-10 12:30:48.196000-05:00,2026-01-09 15:00:00-05:00,B2B,45184.0,COMPLETED,87629.0,POINT (-75.7362559 4.815196300000001),87629.0,POINT (-75.7362559 4.815196300000001),830,126172.0,POINT (-75.6678067 4.799966),Casa,2026-01-09
211143,303556,6.0,General Mechanics,GENERAL_MECHANICS,49980.0,2025-02-10 12:30:48.336000-05:00,2026-01-09 15:36:00-05:00,2026-01-09 16:59:00-05:00,,2747.0,2025-02-10 12:30:48.196000-05:00,2026-01-09 15:00:00-05:00,B2B,45184.0,COMPLETED,87629.0,POINT (-75.7362559 4.815196300000001),87629.0,POINT (-75.7362559 4.815196300000001),830,109334.0,POINT (-75.6770009 4.830667699999999),Serviautos Pereira,2026-01-09
211143,303682,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-10 16:58:33.542000-05:00,2026-01-09 16:59:00-05:00,2026-01-09 17:48:00-05:00,70080,,2025-02-10 12:30:48.196000-05:00,2026-01-09 15:00:00-05:00,B2B,45184.0,COMPLETED,87629.0,POINT (-75.7362559 4.815196300000001),87629.0,POINT (-75.7362559 4.815196300000001),830,126172.0,POINT (-75.6678067 4.799966),Casa,2026-01-09
216642,309675,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-27 09:20:29.914000-05:00,2026-01-08 10:16:00-05:00,2026-01-08 11:01:00-05:00,70080,,2025-02-27 09:20:29.853000-05:00,2026-01-08 10:30:00-05:00,B2B,45184.0,COMPLETED,127887.0,POINT (-75.7362559 4.815196300000001),127886.0,POINT (-75.7064426 4.812552999999999),830,126172.0,POINT (-75.6678067 4.799966),Casa,2026-01-08
216714,309758,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-27 12:04:42.470000-05:00,2026-01-08 12:10:00-05:00,2026-01-08 13:27:00-05:00,70080,,2025-02-27 12:04:42.432000-05:00,2026-01-08 13:00:00-05:00,B2B,45184.0,COMPLETED,87629.0,POINT (-75.7362559 4.815196300000001),127918.0,POINT (-75.71514839999999 4.81487),830,126172.0,POINT (-75.6678067 4.799966),Casa,2026-01-08
216754,309810,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-02-27 14:16:26.678000-05:00,2026-01-08 14:22:00-05:00,2026-01-08 14:49:00-05:00,70080,,2025-02-27 14:16:26.642000-05:00,2026-01-08 15:00:00-05:00,B2B,45184.0,COMPLETED,127918.0,POINT (-75.71514839999999 4.81487),87629.0,POINT (-75.7362559 4.815196300000001),830,126172.0,POINT (-75.6678067 4.799966),Casa,2026-01-08
226543,320485,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-03-31 08:29:07.495000-05:00,2026-01-11 08:39:00-05:00,2026-01-11 09:02:00-05:00,70080,,2025-03-31 08:29:07.436000-05:00,2026-01-11 09:30:00-05:00,B2B,45184.0,COMPLETED,87629.0,POINT (-75.7362559 4.815196300000001),87629.0,POINT (-75.7362559 4.815196300000001),830,126172.0,POINT (-75.6678067 4.799966),Casa,2026-01-11
226543,320488,6.0,General Mechanics,GENERAL_MECHANICS,491100.0,2025-03-31 08:33:10.497000-05:00,2026-01-11 09:02:00-05:00,2026-01-11 11:35:00-05:00,,3309.0,2025-03-31 08:29:07.436000-05:00,2026-01-11 09:30:00-05:00,B2B,45184.0,COMPLETED,87629.0,POINT (-75.7362559 4.815196300000001),87629.0,POINT (-75.7362559 4.815196300000001),830,113041.0,POINT (-75.709515 4.813536799999999),Gartner Pereira,2026-01-11
226543,320563,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-03-31 11:32:21.566000-05:00,2026-01-11 11:35:00-05:00,2026-01-11 12:05:00-05:00,70080,,2025-03-31 08:29:07.436000-05:00,2026-01-11 09:30:00-05:00,B2B,45184.0,COMPLETED,87629.0,POINT (-75.7362559 4.815196300000001),87629.0,POINT (-75.7362559 4.815196300000001),830,126172.0,POINT (-75.6678067 4.799966),Casa,2026-01-11
226554,320506,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-03-31 09:10:42.282000-05:00,2026-01-11 12:07:00-05:00,2026-01-11 12:48:00-05:00,70080,,2025-03-31 08:56:24.163000-05:00,2026-01-11 12:30:00-05:00,B2B,45184.0,COMPLETED,87629.0,POINT (-75.7362559 4.815196300000001),130451.0,POINT (-75.6982927 4.805105699999999),830,126172.0,POINT (-75.6678067 4.799966),Casa,2026-01-11
226656,320622,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-03-31 14:25:30.240000-05:00,2026-01-11 15:24:00-05:00,2026-01-11 15:51:00-05:00,70080,,2025-03-31 14:25:30.206000-05:00,2026-01-11 15:30:00-05:00,B2B,45184.0,COMPLETED,130451.0,POINT (-75.6982927 4.805105699999999),87629.0,POINT (-75.7362559 4.815196300000001),830,126172.0,POINT (-75.6678067 4.799966),Casa,2026-01-11
231146,325446,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-04-12 11:13:30.564000-05:00,2026-01-06 07:26:00-05:00,2026-01-06 09:24:00-05:00,72164,,2025-04-12 11:13:30.521000-05:00,2026-01-06 07:30:00-05:00,B2B,62101.0,COMPLETED,131752.0,POINT (-75.7535377 4.8112867),132014.0,POINT (-75.72513239999999 4.8158978),830,131621.0,POINT (-75.7102592 4.801893499999999),Casa,2026-01-06
232092,326461,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-04-15 13:19:50.866000-05:00,2026-01-06 14:36:00-05:00,2026-01-06 15:29:00-05:00,72164,,2025-04-15 13:19:50.832000-05:00,2026-01-06 15:00:00-05:00,B2B,62101.0,COMPLETED,132015.0,POINT (-75.72513239999999 4.8158978),131752.0,POINT (-75.7535377 4.8112867),830,131621.0,POINT (-75.7102592 4.801893499999999),Casa,2026-01-06
232102,326473,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-04-15 14:32:57.273000-05:00,2026-01-06 16:00:00-05:00,2026-01-06 18:21:00-05:00,72164,,2025-04-15 14:32:57.231000-05:00,2026-01-06 16:30:00-05:00,B2B,70082.0,COMPLETED,128658.0,POINT (-75.7193049 4.8156245),128658.0,POINT (-75.7193049 4.8156245),830,131621.0,POINT (-75.7102592 4.801893499999999),Casa,2026-01-06
232102,326474,4.0,Tecnomecanica,SAFETI_INSPECTION,318200.0,2025-04-15 14:32:57.325000-05:00,2026-01-06 18:21:00-05:00,2026-01-06 07:41:00-05:00,,3147.0,2025-04-15 14:32:57.231000-05:00,2026-01-06 16:30:00-05:00,B2B,70082.0,COMPLETED,128658.0,POINT (-75.7193049 4.8156245),128658.0,POINT (-75.7193049 4.8156245),830,111847.0,POINT (-75.6613069 4.850945),CDA Cardisel SAS La Romelia - Pereira,2026-01-06
274945,372400,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-07-28 08:32:21.804000-05:00,2026-01-05 09:47:39-05:00,2026-01-05 10:33:05-05:00,80997,,2025-07-28 08:32:21.779000-05:00,2026-01-05 10:00:00-05:00,B2B,45184.0,IN_PROGRESS,87629.0,POINT (-75.7362559 4.815196300000001),87629.0,POINT (-75.7362559 4.815196300000001),830,145269.0,POINT (-75.6742056 4.8219528),Apartamento,2026-01-05
274945,372401,6.0,General Mechanics,GENERAL_MECHANICS,,2025-07-28 08:32:21.871000-05:00,2026-01-05 10:33:05-05:00,2026-01-05 11:01:43-05:00,,3309.0,2025-07-28 08:32:21.779000-05:00,2026-01-05 10:00:00-05:00,B2B,45184.0,IN_PROGRESS,87629.0,POINT (-75.7362559 4.815196300000001),87629.0,POINT (-75.7362559 4.815196300000001),830,113041.0,POINT (-75.709515 4.813536799999999),Gartner Pereira,2026-01-05
